#ticker, date, time, askprice
"WM","27-DEC-2005","14:31:46.322",44.54
"WTM","27-DEC-2005","14:31:46.322",570
"UB","27-DEC-2005","14:31:46.327",70.25
"UBS","27-DEC-2005","14:31:46.327",95.74
"UNP","27-DEC-2005","14:31:46.327",80.01
"USU","27-DEC-2005","14:31:46.327",12.52
"WCC","27-DEC-2005","14:31:46.327",42.47
"WLP","27-DEC-2005","14:31:46.327",78.55
"STJ","27-DEC-2005","14:31:46.330",51.09
"TP","27-DEC-2005","14:31:46.330",31.48
"TSS","27-DEC-2005","14:31:46.330",19.92
"TWX","27-DEC-2005","14:31:46.330",17.72
"WPS","27-DEC-2005","14:31:46.330",56.8
"PD","27-DEC-2005","14:31:46.332",149
"SGR","27-DEC-2005","14:31:46.332",30.96
"TNE","27-DEC-2005","14:31:46.332",18.04
"TOM","27-DEC-2005","14:31:46.332",16.05
"TRC","27-DEC-2005","14:31:46.332",39.97
"TRF","27-DEC-2005","14:31:46.332",59.5
"LUM","27-DEC-2005","14:31:46.334",7.49
"MEE","27-DEC-2005","14:31:46.334",38.51
"MIL","27-DEC-2005","14:31:46.334",67.16
"MRD","27-DEC-2005","14:31:46.334",28.35
"MVL","27-DEC-2005","14:31:46.334",16.22
"N","27-DEC-2005","14:31:46.334",44.14
"NCR","27-DEC-2005","14:31:46.334",34.42
"NCR","27-DEC-2005","14:31:46.334",34.42
"NEM","27-DEC-2005","14:31:46.334",52.67
"POS","27-DEC-2005","14:31:46.334",26.64
"LEN","27-DEC-2005","14:31:46.336",61.82
"LUV","27-DEC-2005","14:31:46.336",16.66
"MAG","27-DEC-2005","14:31:46.336",3.14
"MEE","27-DEC-2005","14:31:46.336",38.51
"MHP","27-DEC-2005","14:31:46.336",52.14
"MOV","27-DEC-2005","14:31:46.336",18.34
"MPW","27-DEC-2005","14:31:46.336",10
"NCI","27-DEC-2005","14:31:46.336",22.46
"NFB","27-DEC-2005","14:31:46.336",27.56
"MAT","27-DEC-2005","14:31:46.471",15.97
"MEE","27-DEC-2005","14:31:46.471",38.51
"ONB","27-DEC-2005","14:31:46.471",22.34
"PH","27-DEC-2005","14:31:46.471",68.04
"PPP","27-DEC-2005","14:31:46.471",49.15
"PTC","27-DEC-2005","14:31:46.471",29.5
"RTI","27-DEC-2005","14:31:46.471",38.65
"GUT","27-DEC-2005","14:31:46.472",0
"MIL","27-DEC-2005","14:31:46.472",0
"OMI","27-DEC-2005","14:31:46.472",0
"MCD","27-DEC-2005","14:31:46.473",0
"MEE","27-DEC-2005","14:31:46.473",0
"MEE","27-DEC-2005","14:31:46.473",0
"MEE","27-DEC-2005","14:31:46.473",0
"TNE","27-DEC-2005","14:31:46.473",0
"N","27-DEC-2005","14:31:46.475",0
"PFG","27-DEC-2005","14:31:46.475",0
"OS","27-DEC-2005","14:31:46.537",29.23
"PGN","27-DEC-2005","14:31:46.537",0
"RIO","27-DEC-2005","14:31:46.537",0
"NVL","27-DEC-2005","14:31:46.538",21.14
"NBR","27-DEC-2005","14:31:46.600",76.51
"NOV","27-DEC-2005","14:31:46.600",63.45
"NVL","27-DEC-2005","14:31:46.600",21.01
"OSI","27-DEC-2005","14:31:46.600",41.65
"PBY","27-DEC-2005","14:31:46.600",14.77
"RIO","27-DEC-2005","14:31:46.600",40.78
"OCN","27-DEC-2005","14:31:46.602",8.78
"HD","27-DEC-2005","14:31:46.607",41.75
"JFR","27-DEC-2005","14:31:46.607",12.4
"KVL","27-DEC-2005","14:31:46.607",26.49
"DNA","27-DEC-2005","14:31:46.609",94.1
"GPM","27-DEC-2005","14:31:46.609",16.5
"HOV","27-DEC-2005","14:31:46.609",50.74
"IBN","27-DEC-2005","14:31:46.609",29
"IJH","27-DEC-2005","14:31:46.609",75.16
"JOE","27-DEC-2005","14:31:46.609",70.29
"KBH","27-DEC-2005","14:31:46.609",75.12
"KRI","27-DEC-2005","14:31:46.609",63.13
"KVa","27-DEC-2005","14:31:46.609",20.74
"KVb","27-DEC-2005","14:31:46.609",20.82
"DG","27-DEC-2005","14:31:46.611",19.23
"EDE","27-DEC-2005","14:31:46.611",20.71
"EMR","27-DEC-2005","14:31:46.611",77
"ETP","27-DEC-2005","14:31:46.611",34.8
"HCN","27-DEC-2005","14:31:46.611",34.28
"EFX","27-DEC-2005","14:31:46.614",38.39
"EOS","27-DEC-2005","14:31:46.614",17.44
"FLE","27-DEC-2005","14:31:46.614",12.25
"FNM","27-DEC-2005","14:31:46.614",48.69
"GES","27-DEC-2005","14:31:46.614",36.18
"GLW","27-DEC-2005","14:31:46.614",20.24
"HCN","27-DEC-2005","14:31:46.614",34.28
"HDI","27-DEC-2005","14:31:46.614",52
"HNP","27-DEC-2005","14:31:46.614",26.55
"ICE","27-DEC-2005","14:31:46.614",34.64
"KRI","27-DEC-2005","14:31:46.614",63.09
"BUD","27-DEC-2005","14:31:46.615",43.7
"CBC","27-DEC-2005","14:31:46.615",38.98
"CBM","27-DEC-2005","14:31:46.615",19.17
"COP","27-DEC-2005","14:31:46.615",58.78
"CVX","27-DEC-2005","14:31:46.615",57.01
"DUK","27-DEC-2005","14:31:46.615",27.84
"DVF","27-DEC-2005","14:31:46.615",16.28
"FD","27-DEC-2005","14:31:46.615",66.37
"C","27-DEC-2005","14:31:46.618",49.39
"CPO","27-DEC-2005","14:31:46.618",24.34
"CSC","27-DEC-2005","14:31:46.618",51
"CSC","27-DEC-2005","14:31:46.618",51
"CSG","27-DEC-2005","14:31:46.618",38.11
"CVO","27-DEC-2005","14:31:46.618",13.97
"CVX","27-DEC-2005","14:31:46.618",57.01
"CD","27-DEC-2005","14:31:46.773",16.74
"CEY","27-DEC-2005","14:31:46.773",41
"CII","27-DEC-2005","14:31:46.773",17.05
"HD","27-DEC-2005","14:31:46.773",0
"KBH","27-DEC-2005","14:31:46.773",0
"LUV","27-DEC-2005","14:31:46.773",0
"CVX","27-DEC-2005","14:31:46.774",0
"DG","27-DEC-2005","14:31:46.774",0
"FIF","27-DEC-2005","14:31:46.774",0
"FLE","27-DEC-2005","14:31:46.774",0
"L","27-DEC-2005","14:31:46.774",0
"GGG","27-DEC-2005","14:31:46.776",0
"GLW","27-DEC-2005","14:31:46.776",0
"GLW","27-DEC-2005","14:31:46.776",0
"BID","27-DEC-2005","14:31:46.777",0
"BUD","27-DEC-2005","14:31:46.777",0
"DUK","27-DEC-2005","14:31:46.777",0
"SRE","27-DEC-2005","14:31:46.777",45.22
"TYC","27-DEC-2005","14:31:46.777",29.46
"WC","27-DEC-2005","14:31:46.777",78.68
"EDE","27-DEC-2005","14:31:46.779",0
"EFX","27-DEC-2005","14:31:46.779",0
"JFR","27-DEC-2005","14:31:46.779",0
"JP","27-DEC-2005","14:31:46.779",0
"K","27-DEC-2005","14:31:46.779",0
"WAG","27-DEC-2005","14:31:46.779",44.87
"WFR","27-DEC-2005","14:31:46.779",22.99
"WPI","27-DEC-2005","14:31:46.779",32.9
"NTG","27-DEC-2005","14:31:46.781",0
"UBS","27-DEC-2005","14:31:46.781",95.74
"UNP","27-DEC-2005","14:31:46.781",80.01
"UTX","27-DEC-2005","14:31:46.781",57.57
"VAR","27-DEC-2005","14:31:46.781",51.9
"VLO","27-DEC-2005","14:31:46.781",52
"WDC","27-DEC-2005","14:31:46.781",18.8
"WGO","27-DEC-2005","14:31:46.781",33.94
"MRK","27-DEC-2005","14:31:46.782",0
"EPP","27-DEC-2005","14:31:46.784",98.13
"NBR","27-DEC-2005","14:31:46.784",0
"NCI","27-DEC-2005","14:31:46.784",0
"NCR","27-DEC-2005","14:31:46.784",0
"PBY","27-DEC-2005","14:31:46.784",0
"TRF","27-DEC-2005","14:31:46.784",0
"TYC","27-DEC-2005","14:31:46.784",0
"WAG","27-DEC-2005","14:31:46.784",0
"AD","27-DEC-2005","14:31:46.846",28.95
"AHR","27-DEC-2005","14:31:46.846",11.08
"AKF","27-DEC-2005","14:31:46.846",23.95
"AXP","27-DEC-2005","14:31:46.846",52.46
"BAX","27-DEC-2005","14:31:46.846",37.89
"BDC","27-DEC-2005","14:31:46.846",26
"XLY","27-DEC-2005","14:31:46.846",33.35
"ACF","27-DEC-2005","14:31:46.848",25.88
"ACF","27-DEC-2005","14:31:46.848",25.88
"MEE","27-DEC-2005","14:31:46.848",0
"TK","27-DEC-2005","14:31:46.848",0
"MAR","27-DEC-2005","14:31:47.084",0
"SGG","27-DEC-2005","14:31:47.084",5.72
"SIR","27-DEC-2005","14:31:47.084",8
"STZ","27-DEC-2005","14:31:47.084",25.78
"MAR","27-DEC-2005","14:31:47.087",67.53
"SRE","27-DEC-2005","14:31:47.087",45.21
"TK","27-DEC-2005","14:31:47.087",40.33
"TRF","27-DEC-2005","14:31:47.087",59.5
"TSO","27-DEC-2005","14:31:47.087",60.71
"TWX","27-DEC-2005","14:31:47.087",17.72
"TXU","27-DEC-2005","14:31:47.087",50.88
"MEL","27-DEC-2005","14:31:47.089",34.99
"NFB","27-DEC-2005","14:31:47.089",27.54
"NSM","27-DEC-2005","14:31:47.089",27.15
"MQY","27-DEC-2005","14:31:47.091",14.7
"NFB","27-DEC-2005","14:31:47.091",27.54
"NBR","27-DEC-2005","14:31:47.092",76.51
"NEM","27-DEC-2005","14:31:47.092",52.67
"NFP","27-DEC-2005","14:31:47.092",52.61
"RAY","27-DEC-2005","14:31:47.092",1.28
"OCR","27-DEC-2005","14:31:47.093",59.3
"PNK","27-DEC-2005","14:31:47.093",25.24
"POM","27-DEC-2005","14:31:47.093",22.58
"POM","27-DEC-2005","14:31:47.093",22.58
"POS","27-DEC-2005","14:31:47.093",26.64
"RCL","27-DEC-2005","14:31:47.093",45.06
"REY","27-DEC-2005","14:31:47.093",28.2
"PGN","27-DEC-2005","14:31:47.096",44.49
"POT","27-DEC-2005","14:31:47.096",80.44
"HLT","27-DEC-2005","14:31:47.101",22.8
"HR","27-DEC-2005","14:31:47.101",33.55
"IBN","27-DEC-2005","14:31:47.101",29
"IBN","27-DEC-2005","14:31:47.101",29
"IFC","27-DEC-2005","14:31:47.101",21.65
"JBX","27-DEC-2005","14:31:47.101",35.66
"KRB","27-DEC-2005","14:31:47.101",27.59
"KRB","27-DEC-2005","14:31:47.101",27.59
"DD","27-DEC-2005","14:31:47.103",43.19
"ESE","27-DEC-2005","14:31:47.103",44.89
"EWJ","27-DEC-2005","14:31:47.103",13.56
"FCX","27-DEC-2005","14:31:47.103",55.55
"HIW","27-DEC-2005","14:31:47.103",29.39
"HMT","27-DEC-2005","14:31:47.103",18.8
"HPF","27-DEC-2005","14:31:47.103",21.25
"HPQ","27-DEC-2005","14:31:47.103",28.9
"HR","27-DEC-2005","14:31:47.103",33.55
"KBH","27-DEC-2005","14:31:47.103",75.12
"KVb","27-DEC-2005","14:31:47.103",20.75
"EMN","27-DEC-2005","14:31:47.106",52.62
"ETP","27-DEC-2005","14:31:47.106",34.8
"HCN","27-DEC-2005","14:31:47.106",34.28
"JP","27-DEC-2005","14:31:47.106",57.5
"AHM","27-DEC-2005","14:31:47.167",33.65
"AMT","27-DEC-2005","14:31:47.167",27.17
"ECL","27-DEC-2005","14:31:47.167",36.13
"EYE","27-DEC-2005","14:31:47.167",42.41
"GCH","27-DEC-2005","14:31:47.167",12.9
"BMY","27-DEC-2005","14:31:47.169",23.65
"BPO","27-DEC-2005","14:31:47.169",29.49
"CBT","27-DEC-2005","14:31:47.169",36.46
"CEY","27-DEC-2005","14:31:47.169",40.99
"CHK","27-DEC-2005","14:31:47.169",31.59
"CUK","27-DEC-2005","14:31:47.169",56.79
"CVO","27-DEC-2005","14:31:47.169",14
"DG","27-DEC-2005","14:31:47.169",19.19
"DT","27-DEC-2005","14:31:47.169",16.68
"CAL","27-DEC-2005","14:31:47.171",21.36
"CAL","27-DEC-2005","14:31:47.171",21.36
"COP","27-DEC-2005","14:31:47.171",58.78
"COP","27-DEC-2005","14:31:47.171",58.78
"CSC","27-DEC-2005","14:31:47.171",51
"ENB","27-DEC-2005","14:31:47.171",31.73
"FCX","27-DEC-2005","14:31:47.171",55.55
"CII","27-DEC-2005","14:31:47.172",0
"FCX","27-DEC-2005","14:31:47.172",0
"HDI","27-DEC-2005","14:31:47.172",0
"HNP","27-DEC-2005","14:31:47.172",0
"IBN","27-DEC-2005","14:31:47.172",0
"IBN","27-DEC-2005","14:31:47.172",0
"LEN","27-DEC-2005","14:31:47.172",0
"COP","27-DEC-2005","14:31:47.173",0
"CVO","27-DEC-2005","14:31:47.173",0
"GPS","27-DEC-2005","14:31:47.173",0
"KRB","27-DEC-2005","14:31:47.173",0
"JNJ","27-DEC-2005","14:31:47.174",0
"NOV","27-DEC-2005","14:31:47.174",0
"NEM","27-DEC-2005","14:31:47.175",0
"NFB","27-DEC-2005","14:31:47.175",0
"PNK","27-DEC-2005","14:31:47.175",0
"SII","27-DEC-2005","14:31:47.175",0
"TXU","27-DEC-2005","14:31:47.175",0
"VAR","27-DEC-2005","14:31:47.175",0
"VLO","27-DEC-2005","14:31:47.175",0
"NBR","27-DEC-2005","14:31:47.301",0
"URI","27-DEC-2005","14:31:47.301",23.94
"USU","27-DEC-2005","14:31:47.301",12.5
"VLO","27-DEC-2005","14:31:47.301",52.01
"WAT","27-DEC-2005","14:31:47.301",38.63
"WB","27-DEC-2005","14:31:47.301",54.07
"WLP","27-DEC-2005","14:31:47.301",0
"YPF","27-DEC-2005","14:31:47.301",51.5
"UPS","27-DEC-2005","14:31:47.303",77.35
"WFR","27-DEC-2005","14:31:47.303",22.99
"WLP","27-DEC-2005","14:31:47.303",78.58
"XLV","27-DEC-2005","14:31:47.303",32.46
"AEE","27-DEC-2005","14:31:47.305",51.85
"AN","27-DEC-2005","14:31:47.305",22.17
"AXP","27-DEC-2005","14:31:47.305",52.46
"DD","27-DEC-2005","14:31:47.305",43.19
"GGP","27-DEC-2005","14:31:47.305",48.08
"AEC","27-DEC-2005","14:31:47.367",9.15
"AG","27-DEC-2005","14:31:47.367",16.89
"AHR","27-DEC-2005","14:31:47.367",11.07
"AKS","27-DEC-2005","14:31:47.367",7.92
"ARM","27-DEC-2005","14:31:47.367",14.95
"ATO","27-DEC-2005","14:31:47.367",26.41
"AXL","27-DEC-2005","14:31:47.367",18.48
"BEN","27-DEC-2005","14:31:47.367",96.95
"AEL","27-DEC-2005","14:31:47.368",12.99
"AIG","27-DEC-2005","14:31:47.368",68.43
"ATU","27-DEC-2005","14:31:47.368",57.25
"BR","27-DEC-2005","14:31:47.368",0
"BTU","27-DEC-2005","14:31:47.368",0
"CAL","27-DEC-2005","14:31:47.368",0
"EMN","27-DEC-2005","14:31:47.368",0
"ENB","27-DEC-2005","14:31:47.368",0
"ACF","27-DEC-2005","14:31:47.429",0
"AXP","27-DEC-2005","14:31:47.429",0
"BAX","27-DEC-2005","14:31:47.429",0
"CD","27-DEC-2005","14:31:47.429",0
"CHK","27-DEC-2005","14:31:47.429",0
"MEE","27-DEC-2005","14:31:47.491",0
"MMM","27-DEC-2005","14:31:47.491",0
"MRH","27-DEC-2005","14:31:47.491",0
"SWY","27-DEC-2005","14:31:47.491",0
"TRF","27-DEC-2005","14:31:47.491",0
"NFP","27-DEC-2005","14:31:47.493",0
"PPL","27-DEC-2005","14:31:47.493",0
"RIG","27-DEC-2005","14:31:47.493",0
"L","27-DEC-2005","14:31:47.495",7.79
"LEG","27-DEC-2005","14:31:47.495",23.31
"LEN","27-DEC-2005","14:31:47.495",61.82
"LIZ","27-DEC-2005","14:31:47.495",35.66
"MAR","27-DEC-2005","14:31:47.495",67.53
"MEL","27-DEC-2005","14:31:47.495",34.99
"MI","27-DEC-2005","14:31:47.495",44.04
"NRF","27-DEC-2005","14:31:47.495",10.34
"NSM","27-DEC-2005","14:31:47.495",27.15
"PGN","27-DEC-2005","14:31:47.495",0
"LEN","27-DEC-2005","14:31:47.496",61.82
"MCD","27-DEC-2005","14:31:47.496",34.59
"MEE","27-DEC-2005","14:31:47.496",38.51
"MEL","27-DEC-2005","14:31:47.496",34.99
"MMM","27-DEC-2005","14:31:47.496",78.69
"MRH","27-DEC-2005","14:31:47.496",19.42
"NSE","27-DEC-2005","14:31:47.496",22.17
"O","27-DEC-2005","14:31:47.496",22.35
"RIG","27-DEC-2005","14:31:47.496",70.3
"MEE","27-DEC-2005","14:31:47.499",38.52
"NUE","27-DEC-2005","14:31:47.499",68.09
"NWL","27-DEC-2005","14:31:47.499",24
"PD","27-DEC-2005","14:31:47.499",149
"PJI","27-DEC-2005","14:31:47.499",23.94
"POM","27-DEC-2005","14:31:47.499",22.59
"PPL","27-DEC-2005","14:31:47.499",29.9
"PPS","27-DEC-2005","14:31:47.499",41.16
"RIG","27-DEC-2005","14:31:47.499",70.3
"RTI","27-DEC-2005","14:31:47.499",38.64
"N","27-DEC-2005","14:31:47.501",44.14
"NXL","27-DEC-2005","14:31:47.501",24.25
"O","27-DEC-2005","14:31:47.501",22.35
"ORB","27-DEC-2005","14:31:47.501",13.09
"PD","27-DEC-2005","14:31:47.501",149
"S","27-DEC-2005","14:31:47.565",23.87
"SGY","27-DEC-2005","14:31:47.565",45.31
"SHO","27-DEC-2005","14:31:47.565",26.94
"SJT","27-DEC-2005","14:31:47.565",43.61
"SLE","27-DEC-2005","14:31:47.565",19.12
"STJ","27-DEC-2005","14:31:47.565",51.09
"STP","27-DEC-2005","14:31:47.565",22.32
"TRC","27-DEC-2005","14:31:47.565",39.97
"TWX","27-DEC-2005","14:31:47.565",17.72
"SIR","27-DEC-2005","14:31:47.566",8
"SLE","27-DEC-2005","14:31:47.566",19.12
"SLH","27-DEC-2005","14:31:47.566",20.67
"STT","27-DEC-2005","14:31:47.566",57.5
"TRF","27-DEC-2005","14:31:47.566",59.55
"TSM","27-DEC-2005","14:31:47.566",10.11
"TSS","27-DEC-2005","14:31:47.566",19.92
"TXN","27-DEC-2005","14:31:47.566",33.15
"TXU","27-DEC-2005","14:31:47.566",50.86
"SRE","27-DEC-2005","14:31:47.568",45.21
"TXU","27-DEC-2005","14:31:47.568",50.86
"WC","27-DEC-2005","14:31:47.568",78.68
"WHG","27-DEC-2005","14:31:47.568",18.65
"X","27-DEC-2005","14:31:47.568",47.65
"WYE","27-DEC-2005","14:31:47.629",47.6
"KVb","27-DEC-2005","14:31:47.638",20.75
"DOW","27-DEC-2005","14:31:47.640",44.74
"EDS","27-DEC-2005","14:31:47.640",24.79
"F","27-DEC-2005","14:31:47.640",7.94
"FD","27-DEC-2005","14:31:47.640",66.37
"FNM","27-DEC-2005","14:31:47.640",48.69
"GCA","27-DEC-2005","14:31:47.640",14.81
"GLW","27-DEC-2005","14:31:47.640",20.24
"HTV","27-DEC-2005","14:31:47.640",23.95
"HUBa","27-DEC-2005","14:31:47.640",41.82
"IBM","27-DEC-2005","14:31:47.640",83.6
"IKN","27-DEC-2005","14:31:47.640",10.63
"JTX","27-DEC-2005","14:31:47.640",27.65
"KG","27-DEC-2005","14:31:47.640",16.99
"KR","27-DEC-2005","14:31:47.640",19.08
"EMD","27-DEC-2005","14:31:47.641",15.12
"GE","27-DEC-2005","14:31:47.641",35.56
"GUT","27-DEC-2005","14:31:47.641",9.46
"HCN","27-DEC-2005","14:31:47.641",34.28
"ARM","27-DEC-2005","14:31:47.642",14.95
"DUK","27-DEC-2005","14:31:47.642",27.84
"HJL","27-DEC-2005","14:31:47.642",23.07
"BMS","27-DEC-2005","14:31:47.645",28.05
"C","27-DEC-2005","14:31:47.645",49.4
"CDE","27-DEC-2005","14:31:47.645",4.06
"COP","27-DEC-2005","14:31:47.645",58.78
"DF","27-DEC-2005","14:31:47.645",38
"ED","27-DEC-2005","14:31:47.645",47.1
"FMO","27-DEC-2005","14:31:47.645",17.62
"BKI","27-DEC-2005","14:31:47.647",8.21
"BMY","27-DEC-2005","14:31:47.647",23.7
"CVS","27-DEC-2005","14:31:47.647",27.24
"CVX","27-DEC-2005","14:31:47.647",57.01
"IBM","27-DEC-2005","14:31:47.647",0
"BMY","27-DEC-2005","14:31:47.650",23.7
"BR","27-DEC-2005","14:31:47.650",86.25
"CAL","27-DEC-2005","14:31:47.650",21.36
"CHK","27-DEC-2005","14:31:47.650",31.59
"CLE","27-DEC-2005","14:31:47.650",29.43
"COP","27-DEC-2005","14:31:47.650",58.78
"COP","27-DEC-2005","14:31:47.650",58.78
"KBH","27-DEC-2005","14:31:47.650",0
"CLE","27-DEC-2005","14:31:47.651",0
"COP","27-DEC-2005","14:31:47.651",0
"KO","27-DEC-2005","14:31:47.651",0
"LEN","27-DEC-2005","14:31:47.651",0
"LEN","27-DEC-2005","14:31:47.651",0
"LM","27-DEC-2005","14:31:47.651",0
"ACF","27-DEC-2005","14:31:47.774",0
"AIG","27-DEC-2005","14:31:47.774",0
"ALK","27-DEC-2005","14:31:47.774",36
"ARM","27-DEC-2005","14:31:47.774",0
"ATB","27-DEC-2005","14:31:47.774",0
"CVS","27-DEC-2005","14:31:47.774",0
"CVX","27-DEC-2005","14:31:47.774",0
"ECL","27-DEC-2005","14:31:47.774",0
"NWL","27-DEC-2005","14:31:47.774",0
"OSI","27-DEC-2005","14:31:47.774",0
"STJ","27-DEC-2005","14:31:47.774",0
"PD","27-DEC-2005","14:31:47.776",0
"TRF","27-DEC-2005","14:31:47.776",0
"TWX","27-DEC-2005","14:31:47.776",0
"WB","27-DEC-2005","14:31:47.776",0
"WDC","27-DEC-2005","14:31:47.776",0
"NXL","27-DEC-2005","14:31:47.838",0
"S","27-DEC-2005","14:31:47.838",0
"URI","27-DEC-2005","14:31:47.838",23.94
"UST","27-DEC-2005","14:31:47.838",41.42
"VKA","27-DEC-2005","14:31:47.838",14.69
"WYE","27-DEC-2005","14:31:47.838",47.57
"ACF","27-DEC-2005","14:31:47.841",25.88
"ARM","27-DEC-2005","14:31:47.841",14.95
"BAX","27-DEC-2005","14:31:47.841",37.89
"DT","27-DEC-2005","14:31:47.841",16.68
"ACI","27-DEC-2005","14:31:47.842",79.99
"ACI","27-DEC-2005","14:31:47.842",79.92
"AEC","27-DEC-2005","14:31:47.842",9.15
"AET","27-DEC-2005","14:31:47.842",96.6
"AMR","27-DEC-2005","14:31:47.842",23.18
"BAC","27-DEC-2005","14:31:47.842",47.15
"EW","27-DEC-2005","14:31:47.842",42.45
"ACI","27-DEC-2005","14:31:47.905",79.92
"ACI","27-DEC-2005","14:31:47.905",79.92
"AG","27-DEC-2005","14:31:47.905",16.95
"AMR","27-DEC-2005","14:31:47.905",23.2
"AMR","27-DEC-2005","14:31:47.905",23.18
"ARM","27-DEC-2005","14:31:47.905",14.95
"ASD","27-DEC-2005","14:31:47.905",40.58
"ATB","27-DEC-2005","14:31:47.905",21
"ATR","27-DEC-2005","14:31:47.905",53.02
"BEN","27-DEC-2005","14:31:47.905",96.96
"BHI","27-DEC-2005","14:31:47.905",61.95
"MAT","27-DEC-2005","14:31:47.965",15.96
"LMT","27-DEC-2005","14:31:48.028",63.67
"LRT","27-DEC-2005","14:31:48.028",2.86
"MEL","27-DEC-2005","14:31:48.028",34.99
"MEL","27-DEC-2005","14:31:48.028",34.99
"MOT","27-DEC-2005","14:31:48.028",23.5
"MPW","27-DEC-2005","14:31:48.028",10
"LUV","27-DEC-2005","14:31:48.030",16.66
"MEL","27-DEC-2005","14:31:48.030",34.99
"MHI","27-DEC-2005","14:31:48.030",13.09
"MI","27-DEC-2005","14:31:48.030",44.04
"NFB","27-DEC-2005","14:31:48.030",27.56
"NWL","27-DEC-2005","14:31:48.030",23.99
"PBY","27-DEC-2005","14:31:48.030",14.79
"PTC","27-DEC-2005","14:31:48.030",29.5
"ONB","27-DEC-2005","14:31:48.031",22.33
"OS","27-DEC-2005","14:31:48.031",29.23
"POM","27-DEC-2005","14:31:48.031",22.59
"RAY","27-DEC-2005","14:31:48.031",1.3
"RCI","27-DEC-2005","14:31:48.031",47.33
"IKN","27-DEC-2005","14:31:48.033",0
"NEM","27-DEC-2005","14:31:48.033",52.69
"PCU","27-DEC-2005","14:31:48.033",68.4
"PDE","27-DEC-2005","14:31:48.033",31.35
"POT","27-DEC-2005","14:31:48.033",80.5
"LRT","27-DEC-2005","14:31:48.094",0
"MAT","27-DEC-2005","14:31:48.094",0
"MCD","27-DEC-2005","14:31:48.094",0
"MEL","27-DEC-2005","14:31:48.094",0
"MHP","27-DEC-2005","14:31:48.094",0
"N","27-DEC-2005","14:31:48.094",0
"POT","27-DEC-2005","14:31:48.094",0
"BSG","27-DEC-2005","14:31:48.096",14.28
"CBM","27-DEC-2005","14:31:48.096",19.17
"PFG","27-DEC-2005","14:31:48.096",0
"WYE","27-DEC-2005","14:31:48.096",0
"BR","27-DEC-2005","14:31:48.097",86.25
"CD","27-DEC-2005","14:31:48.097",16.74
"CEY","27-DEC-2005","14:31:48.097",41
"CLF","27-DEC-2005","14:31:48.097",92
"CNT","27-DEC-2005","14:31:48.097",49.43
"CVG","27-DEC-2005","14:31:48.097",15.98
"CVS","27-DEC-2005","14:31:48.097",27.24
"C","27-DEC-2005","14:31:48.098",49.4
"CBK","27-DEC-2005","14:31:48.098",18.13
"CEG","27-DEC-2005","14:31:48.098",56.8
"CSC","27-DEC-2005","14:31:48.098",51
"CSC","27-DEC-2005","14:31:48.098",51
"SII","27-DEC-2005","14:31:48.098",37.27
"SLE","27-DEC-2005","14:31:48.100",19.12
"SLH","27-DEC-2005","14:31:48.100",20.67
"SPI","27-DEC-2005","14:31:48.100",37.65
"STJ","27-DEC-2005","14:31:48.100",51.09
"STR","27-DEC-2005","14:31:48.100",78.47
"STR","27-DEC-2005","14:31:48.100",78.5
"TEN","27-DEC-2005","14:31:48.100",19.75
"TMO","27-DEC-2005","14:31:48.100",30.76
"TRF","27-DEC-2005","14:31:48.100",59.55
"TXU","27-DEC-2005","14:31:48.100",50.86
"SRE","27-DEC-2005","14:31:48.102",45.21
"UBS","27-DEC-2005","14:31:48.102",95.74
"UMC","27-DEC-2005","14:31:48.102",3.32
"WDC","27-DEC-2005","14:31:48.102",18.8
"WDC","27-DEC-2005","14:31:48.102",18.8
"WFR","27-DEC-2005","14:31:48.102",22.99
"WMB","27-DEC-2005","14:31:48.102",23.65
"WPI","27-DEC-2005","14:31:48.102",32.9
"UMC","27-DEC-2005","14:31:48.163",3.32
"UPS","27-DEC-2005","14:31:48.163",77.35
"VLO","27-DEC-2005","14:31:48.163",52.01
"WAG","27-DEC-2005","14:31:48.163",44.92
"WC","27-DEC-2005","14:31:48.163",78.68
"WFR","27-DEC-2005","14:31:48.163",22.99
"WMB","27-DEC-2005","14:31:48.163",23.65
"WPI","27-DEC-2005","14:31:48.163",32.9
"WSM","27-DEC-2005","14:31:48.163",42.93
"XTO","27-DEC-2005","14:31:48.163",45
"IWM","27-DEC-2005","14:31:48.165",68.36
"HNT","27-DEC-2005","14:31:48.167",51.94
"JP","27-DEC-2005","14:31:48.167",57.65
"KRB","27-DEC-2005","14:31:48.167",27.59
"HD","27-DEC-2005","14:31:48.169",41.75
"JNS","27-DEC-2005","14:31:48.169",18.81
"JPC","27-DEC-2005","14:31:48.169",11.83
"KBH","27-DEC-2005","14:31:48.169",75.11
"KNW","27-DEC-2005","14:31:48.169",25.55
"KRI","27-DEC-2005","14:31:48.169",63.09
"DVF","27-DEC-2005","14:31:48.171",16.28
"DX","27-DEC-2005","14:31:48.171",6.8
"EXR","27-DEC-2005","14:31:48.171",15.24
"GCA","27-DEC-2005","14:31:48.171",14.81
"HPF","27-DEC-2005","14:31:48.171",21.25
"IMH","27-DEC-2005","14:31:48.171",9.88
"EAT","27-DEC-2005","14:31:48.172",39.44
"ECL","27-DEC-2005","14:31:48.172",36.13
"EDF","27-DEC-2005","14:31:48.172",12.47
"EPL","27-DEC-2005","14:31:48.172",22.38
"F","27-DEC-2005","14:31:48.172",7.94
